Sinclair Darlington	Samantha Fox	5
Fletch Clowney	Herbie Mann	3
Byrom Willford	Burl Ives	4
Janey Crop	The Beautiful South	4
Jobina Sicely	Helium Vola	4
Fairleigh Nise	dd/mm/yyyy	4
Andromache Thaim	Ghostface Killah	3
Kamillah Toolin	Beat Dominator	4
Anna-maria McMarquis	Suns of Arqa	4
Hadlee Manketell	Solomon Burke	4
Benedetta Phillins	Frankie Valli & The Four Seasons	5
Deane Hairyes	Os Travessos	4
Stirling Willford	"Earth	4
Tierney Brighty	Bryan Adams	4
Dyane Swainson	George Acosta	4
Goran Rubega	Hank Snow	4
Kurtis Rowbury	The Coasters	4
Charlton Drinan	Fanny	4
Dalt Castanie	Count Basie Big Band	3
Haskell Dunsire	Hanna Pakarinen	4
Tymothy Kain	Vanden Plas	4
Karissa Sparrow	Caedmon's Call	4
Darwin Chicchetto	The Nitty Gritty Dirt Band	3
Isak Swash	23 Skidoo	3
Dewey Sloss	Christie	4
Augustina Poone	Leng Tch'e	3
Morna Halls	Red Dragon	3
Cecilius Bierman	The Gourds	5
Randi Clay	The Turtles	3
Teodoro Flament	Basic Vocab	3
Hillary McMeeking	Pet Shop Boys	4
Benita Sharper	The String Cheese Incident	4
Harold Glacken	28 Days	3
Aldwin Duesberry	Primal Fear	3
Melba Boeck	The Bitter Tears	3
Georgie Bonn	Jackie McLean	3
Linette Kelland	Chuck Loeb	4
Evelyn Steels	Chuck Loeb	3
Carry Grazier	Rachel Stevens	3
Angelique Cleugh	Frankie Valli & The Four Seasons	5
Suzy Worlidge	Count Basie Big Band	4
Norbert Longmuir	Pet Shop Boys	4
Gan MacConnal	The Idan Raichel Project	3
Jessey Gaveltone	Fightstar	5
Jeffie Spawell	Frankie Valli & The Four Seasons	5
Allx Ortas	Sonic Youth	4
Mannie Streater	Primal Fear	4
Michail Timby	Blind Melon	3
Tootsie Creboe	Leatherface	4
Ulrikaumeko Henningham	Charles Mingus	4
Sanders Klammt	Gary Lucas & Gods & Monsters	3
Cristina Oene	Get Well Soon	4
Ravid Fegan	Rush	4
Paddy Macia	Pet Shop Boys	3
Hakeem Jodlowski	Django Reinhardt	4
Clarabelle Whaley	Burl Ives	4
Reinhold Gile	Alphawezen	3
Kylie Hizir	Norma Waterson	3
Rube Stebles	The Idan Raichel Project	3
Therine Dundridge	Mercyful Fate	3
Darb Fevier	Temple One	3
Hasheem Teaser	Bryan Adams	5
Vernen Hawksby	Armand Van Helden	3
Nester Hulson	Bryan Adams	4
Gerrilee Salan	Sly & The Family Stone	4
Charley Wilkisson	Raw Power	3
Farrell Alfwy	The Andrews Sisters	3
Becka Stiller	Suns of Arqa	4
Delmor Atchly	Restless	3
Langston Scotland	Bryan Savage	4
Stoddard Yexley	Dodgy	3
Raymund Handke	Howlin' Wolf	4
Scotti Hug	Idlewild	4
Meridith Banner	Art Tatum	3
Ameline Reedyhough	Howlin' Wolf	6
Gardner Reeks	24-7 Spyz	4
Alaster Persent	The String Cheese Incident	6
Elwin Bridgland	Bob James	3
Bernhard McDermott-Row	Galactic Cowboys	4
Weber Grovier	Kevin Michael	4
Celeste Dowers	Alkaline Trio	4
Ivar Slegg	Damon & Naomi	4
Barbaraanne Bratt	Dot Allison	3
Adolf Blinde	Andy Prinz	4
Victoir Dunthorne	Third Day	4
Juli Keam	Ozric Tentacles	4
Nessy Soppit	Intro	4
Audrie Matuszewski	Helium Vola	5
Danell Glander	The Andrews Sisters	4
Robbie Heigho	Larsen	4
Richy Sale	Hardrock Gunter	5
Iolande Catford	Sonic Youth	5
Dale Plaid	Tragedy Khadafi	4
Amerigo Culligan	The Bear Quartet	3
Mellisent Plowright	mind.in.a.box	3
Leigh Gain	Yonder Mountain String Band	5
Marjy Athridge	Primal Fear	6
Iain Dubble	Alison Moyet	4
Guntar Beszant	Jump5	4
Wendel Attreed	My Life Story	4
Rafael Fitch	Dodgy	3
Beryle Baptie	The Twilight Singers	4
Cecily Dransfield	Horace Silver	4
Even Gresser	Smokey Robinson and the Miracles	4
Britney Flook	Duke Ellington	4
Kaylyn Vondrys	Mike Oldfield	4
Ariadne Goodrum	Howlin' Wolf	4
Reggi Veljes	Herbie Mann	3
Adamo Rodinger	The Andrews Sisters	3
Lawton Langfat	Lena Horne	6
Werner Leadbitter	ReWork	3
Faber McNickle	Bryan Savage	4
Emyle Tague	Ali Hassan Kuban	3
Timothy Essex	Jimmy Ruffin	3
Zeb Wornham	Jorge Ben Jor	3
Anette Connors	Jim Lauderdale	4
Wyn ffrench Beytagh	Caedmon's Call	4
Corina Lawey	Bonnie Tyler	4
Lazare Delgado	Sunbeam	3
Zacharie Wann	Marc Anthony	5
Caren Lum	Brad Paisley	3
Rhiamon Spain	Suns of Arqa	3
Murdock Essel	Bodo Wartke	4
Bernard Prattin	Basic Vocab	4
Irina Kibble	Sepultura	4
Marjy Sabater	Miquel Brown	3
Cristi Stockow	Jorge Ben Jor	3
Huntley Antrum	Escape The Fate	3
Tildi Tylor	Caedmon's Call	4
Marcela McIlroy	Pierangelo Bertoli	3
Panchito Fruser	Damien Jurado	4
Gabriel Burnup	The Watersons	4
Martina Standall	Smokey Robinson and the Miracles	4
Egan Driscoll	Guus Meeuwis	4
Drusie Hansell	Nnenna Freelon	3
Guinevere Findlow	Diesel Park West	5
Malvina Balshen	Bryan Savage	5
Neal Greening	Dragonland	3
Barnaby Daviddi	Burl Ives	4
Annaliese Robke	Neil Finn	3
Rebeca Woolfenden	Rush	4
Ricki Finnemore	Section 25	4
Reggis Crowest	Sly & The Family Stone	4
Bank Rosario	Nasty Idols	3
Frederik Kovacs	Blind Melon	3
Antons Eefting	Mothboy	3
Stinky Boxer	Bryan Savage	4
Egon Eilert	Krishna Das	4
Cece Dibson	Discount	4
Harri Firidolfi	Primal Fear	5
Aurelie Huggard	Bryan Adams	6
Curr Stannus	The Rumble Strips	4
Alvinia Richardson	Django Reinhardt	4
Eadie Dorn	Damon & Naomi	4
Waylan Grayston	Boubacar Traoré	3
Marinna Bidmead	Alcazar	4
Bethena Whiskerd	Macbeth	3
Hersh Blankman	Fragma	3
Wendye Broadbear	Julie London	5
Shalna Shinton	Josh Wink	3
Napoleon Bedbrough	Charles Mingus	4
Irv Whitland	Bass Junkie	3
Timmie Mowling	Warne Marsh	4
Norby Jikovsky	Machine Head	4
Javier Perchard	The Andrews Sisters	4
Pauly MacRedmond	Stéphane Pompougnac	3
Irwinn Kaman	Bob Dorough	4
Kellie Kynman	Suns of Arqa	3
Gavrielle Braam	Pet Shop Boys	4
Bradley Petrashkov	The Wolfgang Press	4
Julie Dyke	The Dreamside	4
Fabien Dadley	Pepe Pinto	4
Bettina Pyott	Hardrock Gunter	4
Deeyn Hoopper	Django Reinhardt	4
Ralf Deuss	Raw Power	3
Pammie Robken	Third Day	4
Susanna Astley	Dritte Wahl	5
Elmore Christal	Horace Silver	3
Ethelbert Maryon	Viola	3
Arlette Goodsell	Galactic Cowboys	3
Willette Petrovsky	The Louvin Brothers	4
Meggy Cullnean	Primal Fear	6
Moise Sheddan	Section 25	4
Tara Drezzer	Clarence Carter	4
Tansy Enderson	Necro	3
Reggi Thorwarth	Run Level Zero	3
Raquel Duffett	Sly & The Family Stone	4
Hussein Gatecliff	Stephen Duffy	4
Nissie Ragbourne	Eric Dolphy	4
Lois Lismore	Clarence Carter	3
Alysa Miall	Sly & The Family Stone	4
Willabella Evanson	Warne Marsh	5
Larine Seldner	Idlewild	4
Tiffi Gridley	Looptroop	4
Luca Lapthorne	Decadence	3
Giavani Vahl	Téléphone	5
Fowler Imeson	Primal Fear	4
Wake Anshell	Horace Silver	4
Chelsy Scolding	Bryan Savage	3
Johanna Barbrick	The Idan Raichel Project	3
Mahalia Dary	The Jaynetts	5
Nial Tovey	TTC	3
Brooks Renehan	The Style Council	4
Micheil Holbury	The Coasters	5
Blake Rahl	The Golden Gate Quartet	3
Shay Mummery	Cypress Hill	4
Jens Flipek	Cheer-Accident	4
Morley Kentwell	Matthew Good Band	3
Herbert Marsy	Ozric Tentacles	4
Aeriel Belt	Verona	4
Dona Gaffney	Bryan Savage	4
Debby Crush	Discotronic	4
Abby Montague	Rush	3
Hulda McSporrin	Emmylou Harris	4
Lorry Maylard	Rush	4
Lorinda Larby	Lucio Dalla	4
Allin Oxteby	Solomon Burke	4
Caritta Manuele	The Boat People	3
Thatcher Blabber	Cledus T. Judd	3
Mable Mandell	Charles Mingus	4
Benedick Louch	Shrimp Boat	3
Selma Kewzick	Peter Horrevorts	3
Brenda Argontt	Oysterband	5
Tiffy Dehm	Kristofer Åström & Hidden Truck	4
Jaclyn Ottewell	The Andrews Sisters	5
Debee Epinoy	The New Birth	4
Buck Golborne	Cab Calloway	4
Kean Easterfield	The String Cheese Incident	5
Taylor Whitton	System F	4
Emmit Sheppey	Spokane	4
Darla Hobgen	Wynonie Harris	3
Tiffy Ham	Suns of Arqa	3
Tabbie Showler	Dragonland	3
Catarina Pietruschka	East Side Beat	3
Alethea Poile	Alvin And The Chipmunks	4
Ailsun Gabala	Benassi Bros.	4
Antony Tonkinson	Dodgy	3
Caddric Pettinger	The Big Bopper	4
Valenka Allicock	Horace Silver	3
Tallie Pett	Erroll Garner	3
Prudy Pruvost	Hank Snow	4
Angelico Pontin	Der Mystik	4
Englebert Humbie	23 Skidoo	3
Marillin Knightsbridge	The Geraldine Fibbers	4
Delores Anespie	No More	4
Juditha Branche	Luna	3
Ronny Henric	Manolo García	4
Sunshine Dalgliesh	The Wolfgang Press	5
Janetta Carletti	dd/mm/yyyy	3
Linzy Andreacci	Sayag Jazz Machine	3
Kendall Imlen	Skeets McDonald	4
Esteban Fishly	Clarence Carter	3
Dorolisa Richens	Cozy Powell	3
Aurilia Nation	Jimmy Ruffin	3
Jervis Rutter	Pamela Williams	4
Geralda Oddey	Lil' KeKe	3
Ronald Clewarth	Agent Orange	3
Jacquelyn Kantor	Metropolis	3
Sondra Fell	Temposhark	3
Kayle Aronov	The Four Aces	4
Pierre Simonetti	Ours	4
Fran MacCumeskey	The Christians	3
Annemarie Dudderidge	The Thrown Ups	5
Zebulon Guerner	Mustard Plug	3
Flori Corson	Section 5	4
Brynn Swane	Edenbridge	3
Vinita Tourot	Dandy Livingstone	3
Lockwood Tamas	Jimi Tenor	3
Randa Kurt	Warne Marsh	3
Findley Snowball	Cab Calloway	4
Veronike Marland	Waylon Jennings & Willie Nelson	4
Mitch Quartly	Link Wray	4
Duncan Crisp	Howlin' Wolf	4
Odey Kivelle	Toto	4
Livvy Madill	The Nitty Gritty Dirt Band	4
Carly Huddlestone	Foetus	3
Reggis Pluvier	Cypress Hill	4
Goober Geke	Howlin' Wolf	5
Erl Barwack	Primal Fear	4
Goldia Ploughwright	Bob Lind	3
Fern McLagain	Katherine Jenkins	3
Patricio Mortell	Pablo Moses	3
Syman Reaveley	Ismael Serrano	3
Hally Folonin	Articolo 31	3
Venus Conklin	The Idan Raichel Project	3
Birgit Bruniges	Fragma	3
Aubry Baroche	Hank Marvin	4
Patricio Clementi	Jimmy Ruffin	4
Merle Levine	Bryan Savage	4
Flossie Wimes	Ozric Tentacles	4
Anabal Draayer	Diam's	4
Waylon Littlecote	Skinny Puppy	3
Rosalie Schimank	The End	3
Coletta Minker	Narnia	4
Hoyt Caslake	Amber	4
Bertram Goodwyn	Galactic Cowboys	3
Prentice De Paepe	Smokey Robinson and the Miracles	4
Dennison Kerner	The Arcane Order	5
Odessa Kinneally	Cab Calloway	4
Kathi Rilings	Mickey Gilley	4
Guido Ferrea	The Gizmos	4
Ira Dowdell	Bryan Savage	3
Josee Castri	Norma Waterson	4
Ulla Spalls	Deerhoof	3
Codee MacKeogh	Mediæval Bæbes	3
Georgiana Pellamont	Ozric Tentacles	4
Elayne Gillies	La Excepción	3
Sheena Stileman	Young Buck	4
Kalie Duncanson	Mass Hysteria	3
Marney Tine	23 Skidoo	3
Purcell Kleinhaus	Caedmon's Call	4
Bran Trathen	The Gamits	4
Mortimer Haythorn	Toto	3
Aloysius Balch	LoveLikeFire	3
Julius Ricca	Rachel Stevens	3
Quinlan Kean	Sepultura	4
Zahara Leith	Cypress Hill	5
Sheppard Slatford	Chris Thile	3
Deeyn Daville	Pro-Pain	4
Hakeem Badham	Xymox	3
Ring Slograve	Gas Huffer	4
Elnar Bodman	Pet Shop Boys	3
Marcie Oleszczak	Clarence Carter	4
Donnell Goering	Tahiti 80	3
Fidelity Doudny	Krishna Das	4
Arnaldo Belli	Opa Cupa	4
Christean Mawd	TTC	3
Cori Aves	Bob James	4
Eddy Foy	Mickey Gilley	4
Ase MacRierie	Bryan Savage	4
Martina Haseman	Diam's	5
Fonzie Penwright	Gas Huffer	3
Flinn Pere	Merle Travis	4
Tony Francescone	Foetus	3
Pepe Moff	Howlin' Wolf	4
Bob Sachno	Crooked Fingers	3
Cindi Oliva	Psyche	3
Stephana Swatheridge	Lil' KeKe	3
Quinta Chazerand	Horace Silver	3
Dilan Soot	God Is My Co-Pilot	3
Nicki Burley	Lil' KeKe	3
Gearalt McCoy	The Pope	3
Terence Vaar	Bebe & Cece Winans	4
Louise Fulkes	LCD Soundsystem	4
Mabel Vernon	Headscan	3
Stevena Richemont	Cledus T. Judd	4
Mata Szymonwicz	Jimmy Somerville	4
Ines Haville	The Wonder Stuff	4
Erroll Tredgold	Looptroop	4
Carley Anyon	Street Legal	3
Maison Studeart	Cab Calloway	4
Bertina Gownge	Josh Wink	3
Phillipp Estabrook	mind.in.a.box	4
Leilah Huskinson	Tokyo Sex Destruction	3
Cornie Whaites	Massimo Volume	3
Standford Hub	De/Vision	4
Liana Crimp	Slayer	4
Ekaterina Marsters	Johnathan Rice	3
Mahala Barchrameev	Oumou Sangare	3
Issi Brook	Pet Shop Boys	5
Drona Wilmington	Pepe Pinto	4
Libbey Kinloch	Primal Fear	4
Dennie Bater	Frankie Valli & The Four Seasons	4
Ferd Fareweather	El-P	4
Estell Shillitto	Those Dancing Days	3
Berky Leaves	Solomon Burke	4
Fonz Davidof	Macbeth	4
Tracie Couve	Jimmy Ruffin	3
Syd Bresnen	Ozric Tentacles	5
Peterus Whelan	Sly & The Family Stone	4
Mirilla Bartolomeu	Jahn Teigen	4
Gray Kinnon	Bodo Wartke	4
Cherry Munt	Foetus	3
Wye Aickin	David Bromberg	4
Rosabella Dunlea	Frankie Valli & The Four Seasons	4
Felix Croy	José Mercé	4
Evangelina Jilkes	Grateful Dead	3
Mead Januszkiewicz	Carl Perkins	5
Doti Hardiman	Sly & The Family Stone	4
Ange Dommersen	Cypress Hill	5
Teresa Lissandre	Sonic Youth	4
Kerri Goldsworthy	The String Cheese Incident	4
Bartholomew Beverage	Clarence Carter	4
Myrlene Spire	Sonic Youth	4
Ross Eastes	Sidonie	4
Cindelyn Jordison	Marc Anthony	4
Debby Dwelly	Temposhark	3
Stephi Beadell	Queen	4
Virgilio Robbe	Muddy Waters	4
Amberly Langston	Julie London	3
Conroy Hugli	Caliban	4
Winnifred Bourley	Bryan Adams	5
Burr Bliven	Horace Silver	4
Hayden von Grollmann	Gas Huffer	3
Kev Coling	Bryan Savage	3
Tannie Standfield	Mercyful Fate	5
Janey Issitt	Black Oak Arkansas	4
Ethelred Isbell	Burl Ives	4
Alaine Ebbs	The Watersons	4
Bernie Morat	Cab Calloway	5
Eloise Hallum	Jimmy Ruffin	3
Mendel Gladdis	Luna	3
Timothy Calverley	Primal Fear	3
Dawna Bridgeland	El-P	5
Kris Boswood	Raw Power	4
Gennie Clayson	Diam's	3
Ulrica Bontoft	Horace Silver	3
Janey Slaght	The Coasters	4
Megan Ffoulkes	The Nimmo Brothers	4
Jolyn McQuin	Raw Power	3
Tommie Kingzet	Beat Dominator	5
Dredi Tebald	Stevie B	4
Joanna Gravell	Chet Baker	4
Querida Eshelby	Daniele Silvestri	4
Lula Renoden	Sepultura	4
Brit Dhenin	The Coasters	4
Hagan Maudett	Blind Melon	3
Humberto Heersema	Caedmon's Call	3
Jacklyn Crummay	Luna	3
Dane Taft	Pet Shop Boys	3
Penelopa Sokell	Gene Harris & The Three Sounds	3
Bunnie Sales	Monty Python	3
Cedric Serris	Helium Vola	3
Mace Wimmers	Steve Forbert	3
Jae Sumner	Clarence Carter	3
Nessa Taks	Thunderclap Newman	4
Caspar Millhill	Vanden Plas	4
Therine Taft	Gloria Gaynor	3
Lani Caulwell	Sonny Boy Williamson	4
Ira Willcock	Ozric Tentacles	3
Archibaldo Setchell	Primal Fear	5
Francois Upchurch	Warne Marsh	4
Zelda Sponton	Grateful Dead	4
Halie More	Tarot	4
Gerladina Leckey	Julie Andrews	4
Chrissy Barlace	Cledus T. Judd	4
Pierre Balmadier	Audio Lotion	3
Arney Smooth	Tiles	3
Melanie Woollacott	The Andrews Sisters	4
Barbra Ruffli	Hybrid	4
Feodora Bussel	Django Reinhardt	3
Opal Klyner	Gene Harris & The Three Sounds	3
Adriena Petri	Jean-Michel Jarre	5
Sherline Heggison	Reverend Horton Heat	4
Hal Crollman	Roll Deep	4
Bertina Bickerstaff	Ozric Tentacles	4
Mallorie McGoon	Marc Anthony	4
Sybila Tasch	Yma Sumac	4
Bordy Kochel	Queen	3
Reynard Donaghy	Dot Allison	4
Melli Righy	Here And Now	4
Abbie Greenman	Restless	3
Garrik Goligher	Primal Fear	3
Jolie Nuschke	Brad Paisley	4
Thorin Mapledoram	Dan Siegel	4
Perri Lutwidge	Ghislain Poirier	3
Jordan Whitta	Frankie Valli & The Four Seasons	4
Lowell Coldridge	The Four Aces	3
Innis Boshere	Marc Anthony	4
Jeanna Craig	Mulatu Astatke	5
Norbert Derl	Kyuss	3
Gabbey Howles	65daysofstatic	4
Baxter Rowly	Sonic Youth	4
Ahmad Candelin	Vanden Plas	4
Gibb Scowen	East Side Beat	3
Cordy Portress	Mis-Teeq	3
Kurt Lillegard	Wynonie Harris	3
Corby Le Grys	Norman Brown	3
Chaunce Mazin	Ozric Tentacles	4
Wandie Claxson	Tony Rice	4
Cyrille Seeking	Don Omar	4
Daniela Lowis	Bob Lind	3
Peggy Durand	Stevie B	4
Sofie Zarfati	Grateful Dead	4
Taite Bezant	Smokey Robinson and the Miracles	3
Romain Antalffy	Narnia	3
Ardenia Metzke	Rush	5
Pepi Belone	Tony Rice	4
Berty O'Brian	Dimentia 13	3
Eleanore Lowless	Nural	3
Jonah Greatbach	Stroke 9	4
Breanne Dewes	Edith Márquez	3
Norbert Griffitt	23 Skidoo	4
Natassia Jahns	Les McCann	4
Brennan Blacket	Caliban	4
Enriqueta Rasper	Jean-Michel Jarre	5
Emile Josefsson	Ben's Brother	4
Cooper Scrauniage	Art Tatum	3
Steffane Dullard	Pablo Moses	3
Hildagard Schulz	Johnny Thunders & the Heartbreakers	4
Nora Peasey	Pet Shop Boys	4
Jody MacKibbon	Cledus T. Judd	3
Jana Piet	The Great Deceiver	4
Elmer Kingston	Roger Hodgson	3
Corabella Peart	Sonic Youth	3
Maurizia Bryant	Garden Variety	3
Siana Shawyer	Richmond Fontaine	5
Bradford Baldetti	Bethany Dillon	3
Georgina Lyptratt	Billy Cobham	4
Stanton Blues	Dead Or Alive	3
Hewe Worsham	Daughtry	3
Mattheus Tubbs	Ascii.Disko	4
Glen Lindenblatt	Memphis Slim	4
Zelda Woolliams	Tom Robinson Band	4
Webster Renbold	Pet Shop Boys	3
Gunar Boadby	Frankie Valli & The Four Seasons	4
Tamra Barnsley	Blu Mar Ten	4
Durant Robbings	Cypress Hill	4
Franchot Cake	Everton Blender	3
Catlee Bawcock	Danny Kaye	3
Elbert Form	Horace Silver	3
Hedvige Halksworth	Bryan Savage	3
Ermanno Petroulis	Helium Vola	3
Powell Gradwell	Perry Como	4
Fiorenze Tayt	F.R. David	3
Hobey Ausher	Howlin' Wolf	4
Cathryn Lyffe	Bryan Savage	3
Pauli Silverston	Bryan Adams	3
Maurizio Haggart	Primal Fear	4
Annabelle Bleasby	Run Level Zero	3
Chris Caccavella	Psyche	3
Timmie Cattlow	Jimmy Ruffin	3
Albina Purchon	Jan Hammer	4
Eldin Hallin	Howlin' Wolf	4
Becca McVitty	Primal Fear	5
Belia Culver	The Young Dubliners	4
Barthel Rootham	Ronan Keating	5
Joann Addyman	Ulan Bator	3
De witt Beswick	Junior Mance	4
Anabel Boick	Gloria Gaynor	4
Archaimbaud Tsarovic	Carl Perkins	3
Tomasina Lenihan	Ozric Tentacles	4
Janka Eliot	23 Skidoo	3
Beverly Dorro	Oumou Sangare	4
Evin Hakeworth	Raw Power	4
Brenna Jzhakov	Charles Mingus	4
Selie Banfill	Primal Fear	3
Kristin Endicott	Mory Kanté	3
Nariko Sayburn	LCD Soundsystem	4
Marcel Adderson	Right Said Fred	3
Kittie Waugh	Cab Calloway	3
Tedmund Petrashov	Da Weasel	3
Myer Shillington	Pete Seeger	4
Matthaeus Crichton	Tukan	4
Hunter Skahill	LCD Soundsystem	4
Vanny Yewdell	Reverend Horton Heat	4
Antony Gaynor	The Rumble Strips	4
Ruthe Philliphs	Pete Seeger	5
Nerita Moiser	David Bromberg	4
Niki Hugk	Pet Shop Boys	3
Pepito Godfree	Pet Shop Boys	3
Sybille Crangle	Smokey Robinson and the Miracles	3
Loren Thorsby	Burl Ives	4
Yolanda Wedgwood	Narnia	4
Christian Yurevich	The Big Bopper	3
Willow De Lorenzo	East Side Beat	3
Cece Springtorp	Fragma	4
Stillman Elmer	Nikki	4
Cornelius Lippatt	Craig David	4
Napoleon Jindrich	Bennie Moten's Kansas City Orchestra	4
Ronny Burn	Crazy Frog	4
Lane Netherwood	Johnny Tillotson	4
Hale Pochet	"Earth	4
Peter Buesden	Sonny Boy Williamson	4
Darell Ridgeway	Jean-Michel Jarre	4
Bronny Perrycost	Mr. Shadow	4
Norean Cotte	Luna	3
Chandal Drakes	Stephen Duffy	3
Norris Possek	Howlin' Wolf	4
Emanuele Motto	Chet Baker	4
Fairleigh Davidovicz	Marc Anthony	4
Hebert Aprahamian	Primal Fear	4
Jammal McBrearty	Issa Bagayogo	4
Tyler Lindmark	23 Skidoo	3
Octavia How	Cypress Hill	4
Tracey Northeast	DIR EN GREY	4
Leoline Lomansey	Bryan Savage	5
Cosette Thornley	The Andrews Sisters	3
Blane Reisin	Bethany Dillon	4
Meggy Vinnicombe	Dritte Wahl	3
Christal Loveridge	Dot Allison	3
Georgie Caw	The Duke Spirit	3
Maible Congreve	Tiger Stripes	4
Jannel Lowden	John Smith	4
Goldie Vanyashin	Suzy Bogguss	4
Sharleen Rentilll	Clarence Carter	3
Corbie Springthorpe	Daughtry	3
Ludvig Schwander	Nnenna Freelon	4
Augustine Saberton	E.S.G.	4
Vladimir Schult	The Alan Parsons Project	4
Chev Hundal	DC Talk	4
Kenyon Crisall	Armand Van Helden	3
Leonardo Dormand	Primal Fear	3
Friederike Boards	Suzy Bogguss	3
Sybille Mongain	Boubacar Traoré	3
Towney Bysaker	Samantha Fox	4
Kellen Worcester	Benassi Bros.	4
Kata Rutter	Grand Island	4
Mitchael Strewther	Edith Márquez	3
Jackson Fourman	Bryan Adams	4
Adriano Yurocjhin	Jacob Fred Jazz Odyssey	4
Lenna Hollidge	Yma Sumac	4
Cyndy Foulis	Stormwitch	3
Gertie Strotton	Bass Junkie	3
Wallache Beurich	The Golden Gate Quartet	4
Huey Sinnocke	The String Cheese Incident	4
Tomas Matisse	The Gourds	4
Katleen Feveryear	Raw Power	4
Jonie Handrock	The Virtues	4
Glory Beddows	Charles Mingus	4
Charo Irons	Those Dancing Days	3
Xenos Picker	Helium Vola	4
Ichabod McGready	Pet Shop Boys	5
Jarrod Bavister	Suzy Bogguss	3
Alie Sheddan	Ozric Tentacles	4
Thorn Awcock	Jump5	4
Antonio Noir	"Earth	5
Keely Saull	Frankie Valli & The Four Seasons	4
Shirlee Jimenez	Jane Olivor	3
Cesar Stelle	The Beau Brummels	4
Griffith Blackett	Cab Calloway	3
Fancie Bettam	The String Cheese Incident	5
Blair Heeps	El-P	5
Mal Fair	The Bear Quartet	3
Everett Reder	Jay Reatard	3
Liane Armour	Ozric Tentacles	3
Shina Cadreman	Johnathan Rice	3
Eliza Perrot	Bronstibock featuring MC Complex	3
Elmore O'Carney	"Earth	5
Boony Warland	Jacob Fred Jazz Odyssey	4
Kipp Osbidston	Jimmy Ruffin	5
Bastian Smalecombe	Horace Silver	4
Odilia Butters	Caedmon's Call	5
Ava Heaford	Run Level Zero	3
Elyse Twining	Frankie Valli & The Four Seasons	4
Modesta Knowling	Jimmy Ruffin	4
Galvan Kitchaside	Love Me Destroyer	4
Rog Bilovus	Sonic Youth	3
Dale Aiston	Jean-Michel Jarre	5
Sabine Dallemore	Morrissey	5
Shandee Van Giffen	The Duke Spirit	3
Clarke Vasyutin	a-ha	3
Kimble Rosenblad	Nena	4
Brod Drillot	The Karminsky Experience Inc.	4
Rozanna O'Fairy	Third Day	5
Lionel Brucker	Fragma	4
Berkly Longland	Stroke 9	3
Marcille Derry	Suzy Bogguss	3
Lotta McGraffin	Otis Rush	3
Enrico Toby	Miquel Brown	4
Berny Gold	Ratos de Porão	4
Yvette Vallance	The Beau Brummels	4
Herculie Dossantos	Suzy Bogguss	3
Vanna Coucher	MF Grimm	3
Gerald Halkyard	Traffic	4
Johnath Gruszka	Luna	3
Idaline Brocking	System F	4
Yorgo McGlue	Slick Shoes	3
Valeria Munday	Jimmy Ruffin	4
Armin Coit	Cab Calloway	3
Toiboid Pyke	Chris Thile	4
Sallyann Brightie	Burl Ives	5
