Flossie Wimes	Kinito Méndez	4
Anabal Draayer	Absolute	4
Waylon Littlecote	José Mercé	3
Rosalie Schimank	Gloria Gaynor	4
Coletta Minker	Queen	3
Hoyt Caslake	Agent Orange	3
Bertram Goodwyn	Mercyful Fate	4
Prentice De Paepe	The String Cheese Incident	4
Dennison Kerner	Solomon Burke	3
Odessa Kinneally	The Gourds	5
Kathi Rilings	Bryan Adams	5
Guido Ferrea	Galactic Cowboys	3
Ira Dowdell	Smokey Robinson and the Miracles	4
Josee Castri	Don & The Goodtimes	3
Ulla Spalls	Joker's Daughter	4
Codee MacKeogh	José Mercé	4
Georgiana Pellamont	The Beautiful South	4
Elayne Gillies	Steve Hillage	4
Sheena Stileman	Street Legal	3
Kalie Duncanson	The Andrews Sisters	3
Marney Tine	John Klemmer	4
Purcell Kleinhaus	Dragonland	4
Bran Trathen	Lucio Dalla	3
Mortimer Haythorn	Shirley & Lee	4
Aloysius Balch	Articolo 31	4
Julius Ricca	Howlin' Wolf	5
Quinlan Kean	Téléphone	3
Zahara Leith	The Golden Gate Quartet	4
Sheppard Slatford	Caedmon's Call	4
Deeyn Daville	Solomon Burke	4
Hakeem Badham	Paperboys	3
Ring Slograve	Tommy Dorsey and His Orchestra	4
Elnar Bodman	The Whispers	3
Marcie Oleszczak	Gino Vannelli	4
Donnell Goering	Appliance	4
Fidelity Doudny	Rush	3
Arnaldo Belli	Duke Ellington	3
Christean Mawd	Georgie Fame	4
Cori Aves	Madrugada	4
Eddy Foy	Kyuss	4
Ase MacRierie	Horace Silver	3
Martina Haseman	Stevie B	4
Fonzie Penwright	Slick Shoes	3
Flinn Pere	Lena Horne	4
Tony Francescone	Third Day	5
Pepe Moff	Django Reinhardt	3
Bob Sachno	Earth  Wind & Fire	3
Cindi Oliva	Frankie Valli & The Four Seasons	4
Stephana Swatheridge	Miquel Brown	3
Quinta Chazerand	Amsterdam Klezmer Band	3
Dilan Soot	Blackmore's Night	4
Nicki Burley	Rush	3
Gearalt McCoy	The String Cheese Incident	4
Terence Vaar	Cab Calloway	4
Louise Fulkes	Xavier Rudd	3
Mabel Vernon	Jimmy Ruffin	5
Stevena Richemont	Patrick Doyle	4
Mata Szymonwicz	East Side Beat	3
Ines Haville	Pet Shop Boys	5
Erroll Tredgold	Craig David	4
Carley Anyon	Lucio Dalla	4
Maison Studeart	Jan Hammer	3
Bertina Gownge	The Wolfgang Press	6
Phillipp Estabrook	Bryan Savage	3
Leilah Huskinson	Sly & The Family Stone	4
Cornie Whaites	Warne Marsh	4
Standford Hub	Luna	4
Liana Crimp	Mickey Gilley	4
Ekaterina Marsters	Tragedy Khadafi	4
Mahala Barchrameev	Frankie Valli & The Four Seasons	5
Issi Brook	The Gamits	4
Drona Wilmington	Life of Agony	4
Libbey Kinloch	...and Oceans	3
Dennie Bater	Nena	4
Ferd Fareweather	Jump5	4
Estell Shillitto	Terra Firma	3
Berky Leaves	Happy Apple	4
Fonz Davidof	Toto	3
Tracie Couve	David Bromberg	5
Syd Bresnen	Alvin And The Chipmunks	4
Peterus Whelan	Rev. Gary Davis	4
Mirilla Bartolomeu	Jimmy Ruffin	3
Gray Kinnon	New Kids On The Block	5
Cherry Munt	The Nimmo Brothers	4
Wye Aickin	Frankie Valli & The Four Seasons	5
Rosabella Dunlea	The String Cheese Incident	5
Felix Croy	Pete Berwick	4
Evangelina Jilkes	Alvin And The Chipmunks	4
Mead Januszkiewicz	Sepultura	4
Doti Hardiman	Najee	4
Ange Dommersen	Daniele Silvestri	3
Teresa Lissandre	Buck 65	5
Kerri Goldsworthy	Les McCann	4
Bartholomew Beverage	Horace Silver	4
Myrlene Spire	Wynonie Harris	4
Ross Eastes	Cab Calloway	3
Cindelyn Jordison	Psyche	3
Debby Dwelly	Chris Botti	4
Stephi Beadell	The Andrews Sisters	3
Virgilio Robbe	Charles Mingus	3
Amberly Langston	Primal Fear	4
Conroy Hugli	Hanna Pakarinen	4
Winnifred Bourley	Howlin' Wolf	4
Burr Bliven	Gas Huffer	3
Hayden von Grollmann	Count Basie Big Band	3
Kev Coling	Greenleaf	3
Tannie Standfield	Hadise	3
Janey Issitt	Vanden Plas	4
Ethelred Isbell	Fat Freddy's Drop	3
Alaine Ebbs	Junior Murvin	4
Bernie Morat	Sly & The Family Stone	4
Eloise Hallum	Alan Parsons	3
Mendel Gladdis	Lena Horne	4
Timothy Calverley	Steve Roach	3
Dawna Bridgeland	mind.in.a.box	3
Kris Boswood	Julie London	4
Gennie Clayson	Comfort Fit	3
Ulrica Bontoft	The Andrews Sisters	4
Janey Slaght	Téléphone	4
Megan Ffoulkes	The Pointer Sisters	4
Jolyn McQuin	Yma Sumac	4
Tommie Kingzet	Bad Habit	4
Dredi Tebald	Bethany Dillon	4
Joanna Gravell	Carcass	3
Querida Eshelby	Anita O'Day	4
Lula Renoden	Cypress Hill	4
Brit Dhenin	Gavin DeGraw	4
Hagan Maudett	Caedmon's Call	5
Humberto Heersema	Horace Silver	4
Jacklyn Crummay	Everton Blender	3
Dane Taft	Pet Shop Boys	3
Penelopa Sokell	Dritte Wahl	4
Bunnie Sales	Chrome	3
Cedric Serris	The Harptones	4
Mace Wimmers	Suzy Bogguss	4
Jae Sumner	Howlin' Wolf	4
Nessa Taks	Wanda Jackson	5
Caspar Millhill	Frankie Valli & The Four Seasons	6
Therine Taft	The Panoply Academy	3
Lani Caulwell	Chuck Loeb	4
Ira Willcock	Get Well Soon	3
Archibaldo Setchell	Ozric Tentacles	4
Francois Upchurch	The Commercial Hippies	4
Zelda Sponton	Jimmy Ruffin	3
Halie More	Lester Flatt & Earl Scruggs	4
Gerladina Leckey	Jimmy Ruffin	3
Chrissy Barlace	Caedmon's Call	4
Pierre Balmadier	Charles Mingus	4
Arney Smooth	Ralph Stanley	4
Melanie Woollacott	Stabbing Westward	4
Barbra Ruffli	Frankie Valli & The Four Seasons	4
Feodora Bussel	Get Well Soon	3
Opal Klyner	Sepultura	4
Adriena Petri	Butane	3
Sherline Heggison	Sepultura	3
Hal Crollman	Decadence	3
Bertina Bickerstaff	Samael	4
Mallorie McGoon	Brad Paisley	3
Sybila Tasch	Howlin' Wolf	4
Bordy Kochel	Raw Power	3
Reynard Donaghy	Valeria	4
Melli Righy	The Wolfgang Press	5
Abbie Greenman	Jan Hammer	5
Garrik Goligher	Psyche	4
Jolie Nuschke	Burl Ives	3
Thorin Mapledoram	Deerhoof	4
Perri Lutwidge	Primal Fear	4
Jordan Whitta	Rush	3
Lowell Coldridge	East Side Beat	4
Innis Boshere	John Mooney	4
Jeanna Craig	Jimi Tenor	3
Norbert Derl	Sly & The Family Stone	5
Gabbey Howles	Fanny	3
Baxter Rowly	Deerhoof	4
Ahmad Candelin	Raw Power	4
Gibb Scowen	Frankie Valli & The Four Seasons	5
Cordy Portress	Pierangelo Bertoli	3
Kurt Lillegard	Мумий Тролль	3
Corby Le Grys	John Surman	4
Chaunce Mazin	MC Eiht	4
Wandie Claxson	Baboon	3
Cyrille Seeking	Tokyo Sex Destruction	3
Daniela Lowis	Emmylou Harris	4
Peggy Durand	Primal Fear	4
Sofie Zarfati	Edge of Sanity	4
Taite Bezant	Ornette Coleman	3
Romain Antalffy	Jean-Michel Jarre	4
Ardenia Metzke	Tomahawk	3
Pepi Belone	Argent	4
Berty O'Brian	Smokey Robinson and the Miracles	4
Eleanore Lowless	Smokey Robinson and the Miracles	3
Jonah Greatbach	Billy Cobham	3
Breanne Dewes	Ozric Tentacles	3
Norbert Griffitt	Norman Brown	4
Natassia Jahns	Kid Koala	3
Brennan Blacket	Rondò Veneziano	4
Enriqueta Rasper	Samantha Fox	4
Emile Josefsson	La Excepción	3
Cooper Scrauniage	Fat Freddy's Drop	4
Steffane Dullard	José Mercé	4
Hildagard Schulz	Cab Calloway	3
Nora Peasey	Brad Paisley	4
Jody MacKibbon	The Andrews Sisters	3
Jana Piet	Jacob Fred Jazz Odyssey	3
Elmer Kingston	The Wolfgang Press	4
Corabella Peart	Earth  Wind & Fire	4
Maurizia Bryant	Lucio Dalla	4
Siana Shawyer	Crazy Frog	4
Bradford Baldetti	Kristofer Åström & Hidden Truck	4
Georgina Lyptratt	Necro	3
Stanton Blues	Idlewild	4
Hewe Worsham	Jimmy Somerville	4
Mattheus Tubbs	Robert Cray	3
Glen Lindenblatt	La Excepción	3
Zelda Woolliams	Dragonland	4
Webster Renbold	The Wolfgang Press	4
Gunar Boadby	Norman Brown	4
Tamra Barnsley	Raw Power	3
Durant Robbings	a-ha	3
Franchot Cake	Hanna Pakarinen	3
Catlee Bawcock	dd/mm/yyyy	4
Elbert Form	Bodo Wartke	5
Hedvige Halksworth	Bernward Koch	4
Ermanno Petroulis	Caliban	4
Powell Gradwell	George Acosta	4
Fiorenze Tayt	JT the Bigga Figga	3
Hobey Ausher	Horace Silver	3
Cathryn Lyffe	Chris Botti	6
Pauli Silverston	Bethany Dillon	4
Maurizio Haggart	Terence Trent D'arby	4
Annabelle Bleasby	LCD Soundsystem	4
Chris Caccavella	Samantha Fox	3
Timmie Cattlow	Howlin' Wolf	4
Albina Purchon	Men Of Standard	4
Eldin Hallin	Ozric Tentacles	4
Becca McVitty	Home Grown	4
Belia Culver	Howlin' Wolf	4
Barthel Rootham	The Andrews Sisters	4
Joann Addyman	Red Dragon	3
De witt Beswick	Sepultura	5
Anabel Boick	The Swingle Singers	4
Archaimbaud Tsarovic	Gerald Albright	3
Tomasina Lenihan	Duke Ellington	3
Janka Eliot	Less Du Neuf	3
Beverly Dorro	65daysofstatic	3
Evin Hakeworth	Fightstar	3
Brenna Jzhakov	Frank Gambale	4
Selie Banfill	Horace Silver	5
Kristin Endicott	Fanny	5
Nariko Sayburn	Sly & The Family Stone	4
Marcel Adderson	Stroke 9	4
Kittie Waugh	Fletcher Henderson	4
Tedmund Petrashov	Valeria	3
Myer Shillington	Bryan Savage	3
Matthaeus Crichton	The Herbaliser	4
Hunter Skahill	Lena Horne	5
Vanny Yewdell	Bob Welch	4
Antony Gaynor	Reverend Horton Heat	4
Ruthe Philliphs	The Loved Ones	3
Nerita Moiser	La Excepción	4
Niki Hugk	Phil Manzanera	4
Pepito Godfree	My Life Story	4
Sybille Crangle	Chris Botti	4
Loren Thorsby	Horace Silver	4
Yolanda Wedgwood	Jorge Ben Jor	3
Christian Yurevich	Howlin' Wolf	4
Willow De Lorenzo	The String Cheese Incident	4
Cece Springtorp	Ozric Tentacles	4
Stillman Elmer	Helium Vola	4
Cornelius Lippatt	José Mercé	5
Napoleon Jindrich	La Excepción	3
Ronny Burn	José Mercé	4
Lane Netherwood	Horace Silver	4
Hale Pochet	Jean-Michel Jarre	5
Peter Buesden	Miquel Brown	4
Darell Ridgeway	Bryan Savage	4
Bronny Perrycost	DC Talk	3
Norean Cotte	Rush	4
Chandal Drakes	Lou Rawls	4
Norris Possek	Reuben Wilson	3
Emanuele Motto	Caedmon's Call	5
Fairleigh Davidovicz	Narnia	4
Hebert Aprahamian	Pete Berwick	4
Jammal McBrearty	Sonny & Cher	4
Tyler Lindmark	Da Weasel	3
Octavia How	Yma Sumac	5
Tracey Northeast	Téléphone	5
Leoline Lomansey	Bryan Adams	5
Cosette Thornley	Mormon Tabernacle Choir	3
Blane Reisin	José Mercé	4
Meggy Vinnicombe	Tower of Power	3
Christal Loveridge	Idlewild	4
Georgie Caw	Kristofer Åström & Hidden Truck	4
Maible Congreve	Macbeth	4
Jannel Lowden	Will Young	4
Goldie Vanyashin	Mediæval Bæbes	6
Sharleen Rentilll	Slayer	4
Corbie Springthorpe	Grand Island	3
Ludvig Schwander	Frank Gambale	3
Augustine Saberton	Vanden Plas	4
Vladimir Schult	Marc Anthony	4
Chev Hundal	Earth  Wind & Fire	4
Kenyon Crisall	The Golden Gate Quartet	3
Leonardo Dormand	The String Cheese Incident	4
Friederike Boards	iiO	4
Sybille Mongain	Slayer	4
Towney Bysaker	DJ Vadim	4
Kellen Worcester	Robert Gordon	4
Kata Rutter	Brand New	3
Mitchael Strewther	Pamela Williams	4
Jackson Fourman	Diam's	4
Adriano Yurocjhin	The Nimmo Brothers	5
Lenna Hollidge	Tony Rice	4
Cyndy Foulis	Big B	4
Gertie Strotton	Galactic Cowboys	3
Wallache Beurich	Frankie Valli & The Four Seasons	4
Huey Sinnocke	The Young Dubliners	3
Tomas Matisse	Rush	4
Katleen Feveryear	Solomon Burke	4
Jonie Handrock	Traffic	3
Glory Beddows	Yma Sumac	4
Charo Irons	The Bear Quartet	3
Xenos Picker	Blind Melon	4
Ichabod McGready	K-Rino	4
Jarrod Bavister	Tiga	4
Alie Sheddan	Locust	4
Thorn Awcock	Caedmon's Call	4
Antonio Noir	The Wolfgang Press	4
Keely Saull	Luna	4
Shirlee Jimenez	Julie London	4
Cesar Stelle	Cab Calloway	3
Griffith Blackett	Anita O'Day	3
Fancie Bettam	Robert Cray	4
Blair Heeps	Darkseed	3
Mal Fair	Miquel Brown	3
Everett Reder	Bryan Savage	3
Liane Armour	Earth  Wind & Fire	4
Shina Cadreman	Hampton Hawes	3
Eliza Perrot	Earth  Wind & Fire	4
Elmore O'Carney	Jimmy Ruffin	3
Boony Warland	Helium Vola	3
Kipp Osbidston	Compton's Most Wanted	4
Bastian Smalecombe	Mark Mothersbaugh	4
Odilia Butters	Dodgy	3
Ava Heaford	Jimmy Ruffin	4
Elyse Twining	The Legendary Stardust Cowboy	3
Modesta Knowling	Slick Shoes	4
Galvan Kitchaside	Georgie Fame	4
Rog Bilovus	Horace Silver	5
Dale Aiston	Primal Fear	3
Sabine Dallemore	Howlin' Wolf	3
Shandee Van Giffen	Marta Sánchez	4
Clarke Vasyutin	Grateful Dead	4
Kimble Rosenblad	Ricky Valance	4
Brod Drillot	Martyr AD	3
Rozanna O'Fairy	The Blow Monkeys	4
Lionel Brucker	Sepultura	3
Berkly Longland	Beat Dominator	5
Marcille Derry	Meredith d'Ambrosio	3
Lotta McGraffin	The Style Council	4
Enrico Toby	Pet Shop Boys	4
Berny Gold	Clarence Carter	3
Yvette Vallance	Cab Calloway	3
Herculie Dossantos	De/Vision	4
Vanna Coucher	The Hot Puppies	3
Gerald Halkyard	The Andrews Sisters	3
Johnath Gruszka	Toufic Farroukh	4
Idaline Brocking	Burl Ives	4
Yorgo McGlue	Lena Horne	4
Valeria Munday	Boubacar Traoré	4
Armin Coit	PMMP	3
Toiboid Pyke	Miquel Brown	4
Sallyann Brightie	Jesse Saunders	4
Jefferson Malt	Diam's	3
Gasper Stace	Yma Sumac	4
Aubrie Niece	Foetus	3
Noe Dyka	Burl Ives	4
Kimberley Atrill	Freddie & The Dreamers	5
Teddy Gouldsmith	...and Oceans	4
Kane Alelsandrowicz	Jimi Tenor	3
Nate Durtnall	The Coasters	4
Perry Spadaro	Primal Fear	4
Morten McLeod	Jean-Michel Jarre	4
Maddy Lintin	Jim Lauderdale	4
Ode Lemmanbie	Carlo Siliotto	3
Pepito Pallesen	Primal Fear	3
Octavius Bierman	The String Cheese Incident	4
Rees Abyss	mind.in.a.box	4
Raynell Sundin	Earth  Wind & Fire	4
Tate Porrett	Gavin DeGraw	5
Svend Rigby	Primal Fear	3
Ginger Rame	Alkaline Trio	3
Cyrill Stenson	Chuck Loeb	3
Melonie Hart	Jorge Ben Jor	4
Brit Coleborn	Téléphone	3
Claresta von Grollmann	Marc Anthony	3
Audrie Beavors	Grateful Dead	4
Langston Fosdike	Horace Silver	4
Alfred Bainbrigge	Guy	3
Lina McComiskie	Valeria	5
Keefer Collier	Stretch Arm Strong	3
Bibby Corpe	Tom Robinson Band	4
Bibby Lympenie	Bass Junkie	3
Ardith Thirlwall	Yo La Tengo	4
Ron Mecco	Carl Perkins	4
Manya Hanratty	Katherine Jenkins	3
Brockie Marusik	Orson	3
Blondy Hasson	Fragma	3
Hilda Abrams	The Boat People	3
Jory Coetzee	Pet Shop Boys	4
Paco Deamer	Amanda Ghost	4
Drona Taile	Horace Silver	5
Kristos Yackiminie	Earth  Wind & Fire	4
Gaby Stanyer	PMMP	3
Nell Vanyakin	Get Well Soon	4
Marla Whales	Idlewild	5
Pennie Clemow	Art Tatum	4
Jemmie Delia	Howlin' Wolf	4
Aldin Harler	Ghostface Killah	3
Julie Beechcraft	Life of Agony	5
Rayshell Fiennes	Guy	3
Frederica Joslyn	Free Kitten	3
Diannne Tax	Chimène Badi	3
Meredith Vasyushkhin	Smokey Robinson and the Miracles	3
Iorgo Bessey	Jimmy Ruffin	3
Theda Ellershaw	Stereolab	4
Elyn Hizir	Shirley Brown	3
Stern Hawkes	The Andrews Sisters	3
Berk Guirau	Tony Rice	4
Bram Loisi	Rev. Gary Davis	4
Prescott Crosland	Tom Tom Club	3
Jenny Carrabott	24-7 Spyz	4
Eadie Swainger	Horace Silver	5
Casandra Croutear	Johnny Tillotson	4
Alameda Elvy	Roch Voisine	4
Hanan Chasemoore	Natalie Walker	3
Jeanette Henri	Tahiti 80	3
Nolly Slimings	Hank Snow	4
Elisha Fender	Fragma	3
Kyle Haggis	Third Day	4
Ashla Lagneaux	Toto	3
Maud Skatcher	Dodgy	3
Redd Gladbeck	Warne Marsh	4
Fraze Monget	Gloria Gaynor	3
Stepha Sicha	Hank Snow	4
Norton Sarre	Pridebowl	3
Perry Picton	Nnenna Freelon	3
Nonie Jeratt	Clarence Reid	4
Geri Stenners	Bryan Savage	4
Claudell Taylerson	Bryan Savage	4
Reider Bellam	Helstar	4
Alfy Coulson	Jim Lauderdale	3
Linet Bigglestone	Redemption	4
Gan Sherington	Frankie Valli & The Four Seasons	5
Stefania Hooks	Sonny Boy Williamson	4
Brandie Pannaman	Meredith d'Ambrosio	3
Giffer Yukhnevich	Burl Ives	5
Armin Douthwaite	Cypress Hill	5
Grier Grancher	Third Day	5
Tabbie Crawforth	The Duke Spirit	3
Niel Gwillyam	Alphawezen	4
Ula Gewer	Sinéad O'Connor	4
Melony Cannan	Ozric Tentacles	3
Pinchas Dufaur	Pierangelo Bertoli	4
Barnebas Viscovi	Rush	3
Zorana Corben	Rocio Banquells	4
Bertie Salmond	Pet Shop Boys	3
Whitaker Simmers	Sparklehorse	3
Margaretta Dabbes	Ozric Tentacles	6
Erwin Alforde	Sidonie	4
Eal Livard	The String Cheese Incident	4
Romain Hebson	Leng Tch'e	3
Lesya Smead	Earth  Wind & Fire	3
Silvana Dunlea	Miquel Brown	4
Arabel Benard	At The Drive-In	4
Gareth Scare	Jump5	4
Godfree Maddra	Otis Rush	4
Peder MacLure	Easton Corbin	4
Rube Haynesford	Karine Polwart	3
Roley Paradis	Carl Perkins	5
Artair Al Hirsi	Narnia	4
Aline Purkins	MF Grimm	5
Jsandye Loalday	Shotta	4
Dory Macklam	Frankie Bones	4
Guthrey Marchington	Right Said Fred	3
Lauretta Sykora	Run Level Zero	3
Eloise Pole	Julie London	4
Teresa Kleinhaut	Stretch Arm Strong	3
Welbie Mulheron	Azúcar Moreno	4
Loydie Tottle	Howlin' Wolf	4
Ansel Codling	The Wolfgang Press	5
Wernher Jauncey	Beat Dominator	5
Elvin Braysher	a-ha	3
Bryant Asquith	Morrissey	4
Gabbey Tort	Julie London	5
Nessa Newbury	Sayag Jazz Machine	3
Alessandra MacAnespie	Pete Seeger	4
Ward Menichini	Dead Or Alive	4
Minta Dottrell	Solvent	4
Junette Verduin	Suns of Arqa	3
Felix Hartzog	Solomon Burke	4
Marthena Mc Gee	Domenico Modugno	4
Meghan Radden	Mercyful Fate	4
Arnoldo Hawkins	Amber	4
Ruddy Leacock	Lindsey Buckingham	4
Padget Georgot	Guy	4
Pam Collingworth	Carlo Siliotto	4
Nerita Huws	Bishi	3
Edythe Margeram	Foetus	3
Keene Dean	Carl Perkins	4
Orelee Fominov	Laurel Aitken	3
Angelo Panther	Cab Calloway	3
Karia Sorby	Steve Hillage	4
Dorice Skelly	Howlin' Wolf	4
Geralda Maudson	Jump5	5
Keefer Petherick	Howlin' Wolf	3
Merell Andrea	Craig David	4
Irina Cory	Howlin' Wolf	4
Alva Northill	Dot Allison	4
Stevy Favela	Rush	3
Bobbe Norgate	Rush	4
Andreana Fitzsimon	Steve Hillage	5
Kirstyn Durman	Velocity Girl	3
Al Crowest	Primal Fear	4
Ancell Custard	Mantovani	4
Hyman Saxelby	The Beau Brummels	3
Coralyn Rainton	Yo La Tengo	4
Carmine Cremin	Norma Waterson	3
Dulci Kenward	Katherine Jenkins	3
Mortie Staziker	Ikarus	4
Rhianon Puttergill	Miquel Brown	4
Sabina Hurtado	Discipline	3
Elsworth Labuschagne	Minus 8	3
Timoteo Chimes	Jim Lauderdale	4
Peadar Illesley	The Turtles	3
Clem Pilger	Rush	3
Yancey Yoxen	Earth  Wind & Fire	7
Carly Frangione	Ozric Tentacles	4
Corabel Hencke	Pet Shop Boys	4
Tonnie Sloegrave	The Jet Set	4
Tess Tortice	Burl Ives	5
Libbi Rozzell	Brand New	3
Dimitry Giscken	Da Weasel	4
Lowrance Bambrugh	Temposhark	3
Olwen Mulliner	Kristofer Åström & Hidden Truck	4
Bernette Ivashkov	Raw Power	4
Niels Poolton	The Virtues	4
Carrissa Growy	Cledus T. Judd	3
Cly Beatens	LCD Soundsystem	7
Christie Temple	Major Matt Mason USA	4
Cale Nottingham	The String Cheese Incident	6
Raeann Muirhead	Intro	3
Nichole Keitch	Okkervil River	4
Patin Harberer	Inxec	3
Karoline Broke	Sepultura	6
Rafaellle Toffts	Cledus T. Judd	4
Marshall Janoschek	Jimi Tenor	3
Drake Lyburn	Earth  Wind & Fire	3
Towny Najera	mind.in.a.box	4
Catha Roback	Merle Travis	4
Talbot Dives	Earth  Wind & Fire	3
Carmine Wulfinger	Jimmy Ruffin	3
Erny Raynton	Sonny Boy Williamson	4
Shelden Labden	Azeem	5
Jackquelin Chillistone	Chris Thile	3
Aviva Burgon	Primal Fear	4
Deanna Ellwell	The Andrews Sisters	5
Siusan McArte	Horace Silver	4
Myca Herety	Boubacar Traoré	4
Genvieve Marvelley	Jimmy Somerville	3
Alix Wintle	Eppu Normaali	4
Carmelina Dillinton	Cliff Eidelman	3
Ebony Slogrove	Domenico Modugno	4
Alaric Tevlin	Asobi Seksu	3
Ingaberg Heilds	Dan Siegel	4
Eileen Endean	Lake Trout	4
Woodie Ambrosch	Omega	4
Abram Tsar	Pet Shop Boys	3
Rudy Wichard	dd/mm/yyyy	4
Dominica Bridges	The New Birth	3
Lucias Gration	David Holmes	5
Arne Whapples	Gloria Gaynor	4
Yorker Tiddeman	Pet Shop Boys	3
Hadrian Bigglestone	Rush	3
Bertine Batchelour	Luna	3
Meade Rallin	Slayer	4
Franky Mulran	Spetsnaz	4
Jolie Tinsley	Burl Ives	5
Esther Shepcutt	Frankie Valli & The Four Seasons	3
Marshall Offa	Chris Botti	3
Danielle Penson	The Four Aces	4
Gar Scoffins	Pete Seeger	4
Guinna Wennington	617	3
Hester Gracey	Ozric Tentacles	4
Gil Skelhorne	The Wolfgang Press	5
Mariel Poupard	Leatherface	4
Aurie Van Brug	Dodgy	4
Jenelle Ilem	Diam's	4
Janetta Bagniuk	Mindy Smith	5
Der Gorgler	Craig David	5
Concettina Bloys	Pet Shop Boys	4
D'arcy McCart	System F	4
Lamar Waddington	Redemption	3
Timmy Gilstoun	Ozric Tentacles	3
Candy Zimmermeister	Phil Keaggy	4
Margery Bridden	Chad Wackerman	3
Sharity Yukhin	Suns of Arqa	4
Collin Peebles	Primal Fear	4
Charlot Korbmaker	Kasey Chambers	4
Gracia Eden	Téléphone	4
Dallas Weigh	TTC	4
Alick Verny	Moya Brennan	3
Olga Hannay	The Style Council	5
Fredric Cooksley	Dodgy	3
Richardo Canton	The Whispers	3
Christophe Winter	Toto	3
Abe Raddish	Rush	3
Cassaundra Carus	Wynonie Harris	3
Harlan Woolgar	Scary Bitches	2
Teodorico Hobson	The Wolfgang Press	4
Bertram Crafter	Temposhark	3
Kore Fitzsimons	Pierangelo Bertoli	4
Carmelle Titmarsh	Dead Or Alive	5
Gabe Duddin	Ozric Tentacles	4
Madel Mathivet	Grateful Dead	4
Royall Davidowsky	Johnny Clarke	3
Grant Burford	Hanna Pakarinen	4
Giraud Puig	Armand Van Helden	3
Darleen McAlees	Luis Eduardo Aute	4
Zacharia Stembridge	José Mercé	4
Traver Belsham	David Bromberg	4
Pyotr Stalf	Howlin' Wolf	3
Meta Jirieck	Bethany Dillon	6
Patten Bentz	Muddy Waters	3
Ingar Bigrigg	Steve Bug	5
Eldin Resdale	Raw Power	3
Wayland Abotson	Julie London	4
Aviva Kelsey	Third Day	5
Salem Sayle	mind.in.a.box	3
Moishe Gerty	Art of Noise	4
Bjorn Pointon	Side Effect	4
Sandye Gardiner	The Wonder Stuff	4
Charlene Liepina	The End	3
Nick Bezley	Gus Gus	4
Fey Bosquet	Stevie B	3
Carl Matejic	Tommy Dorsey and His Orchestra	3
Cynde Goodhew	Josh Wink	3
Ethyl Ortes	Alkaline Trio	3
Jaye Gubbin	Machine Head	5
June Jamison	Tina Charles	3
Lance Bach	Jimmy Ruffin	5
Blake Dixcey	Reverend Horton Heat	4
Craig Gronw	Omega	3
Carver Rosterne	The Golden Gate Quartet	3
Lizbeth Exon	Nnenna Freelon	3
Ree Mattessen	Tom Browne	4
Ray Wilbor	Sayag Jazz Machine	3
Milo Sarge	Tina Charles	3
Fawnia Billiard	mind.in.a.box	4
Carma Karpychev	Proyecto Uno	3
Adams Jouning	Suzy Bogguss	3
Joshuah Lebbon	Frank Gambale	4
Lane Cleyne	Nnenna Freelon	3
Ernst Sargerson	Biosphere	3
Hope Beagen	Herbie Mann	3
Shana Mowen	Sonic Youth	4
Vidovik Janout	Otis Rush	3
Junette Persence	Pet Shop Boys	3
Cornie Desseine	Alvin And The Chipmunks	4
Miller McBratney	Fauna Flash	3
Zorine Bellow	Clarence Carter	4
Megan Wing	Bethany Dillon	4
Hartwell Smallbone	Charles Mingus	4
Melantha Blaksland	Caedmon's Call	4
Michaela Brown	Téléphone	4
Joachim Cribbin	Ayria	4
Rozanna Craft	East Side Beat	3
Barbabas MacDuff	Sepultura	5
Burgess Denty	Mickey Gilley	3
Tadeas Ludovici	Mass Hysteria	4
Zita Woolerton	Alejandro Sanz	3
Harlie Cozby	The Idan Raichel Project	3
Galvan Wodham	Howlin' Wolf	5
Berti Dennidge	Mass Hysteria	5
Theressa Langcaster	Richmond Fontaine	3
Addie Swinford	Jimmy Ruffin	5
Erma Portman	Solomon Burke	4
Isabeau Tinman	Cypress Hill	5
Barney Baggalley	Les McCann	3
Krissie Ellison	Burl Ives	6
Drucill Ledbetter	Yma Sumac	6
Arel Cruse	DC Talk	3
Latisha Sneden	The Rumble Strips	5
Frank Penny	Yma Sumac	4
Lian Kester	Cypress Hill	3
Ruby Helleckas	Hank Marvin	4
Iago Seaton	Paperboys	3
Ian Pagram	Section 25	4
Meriel Blumfield	Ozric Tentacles	4
Carlin Grigorey	Will Young	5
Adela Gypson	Helium Vola	4
Walt Siret	Raw Power	3
Lisle Drage	Jan Hammer	4
Trista Mabe	a-ha	3
Latrina Garn	Roi Heenok	3
Nicolas Clubb	Primal Fear	5
Svend Gammon	Earth  Wind & Fire	3
Alica Quince	Caedmon's Call	4
Currey Lanfranconi	Right Said Fred	3
Ralf Stading	Two Loons for Tea	3
Murray Lantry	Jean-Michel Jarre	4
Alphonso Josifovitz	The Andrews Sisters	3
Hasty Wield	Marc Anthony	3
Kimberli Giannotti	The Andrews Sisters	4
Pedro Gronaller	Terry Oldfield	4
Jamison Mobius	Pet Shop Boys	3
Julietta Leask	Section 25	4
Floris Angier	Miquel Brown	3
Roseanne Van Arsdall	Bryan Adams	6
Ellissa Spottiswoode	Issac Delgado	3
Irma Calyton	The Wolfgang Press	4
Judah Hamsher	Tm Juke and The Jack Baker Trio	3
